ts_code,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees
002835.SZ,SZSE,郭立志,郭立志,谷宁,21972.5865,20041222,广东,深圳市,www.tvt.net.cn,dongmiyhp@tvt.net.cn,1009
002766.SZ,SZSE,盛家方,肖行亦,凌志云,42175.4014,19971017,广东,深圳市,www.szsoling.com,dm88@szsoling.com,825
300720.SZ,SZSE,郑锦康,郑锦康,林锦荣,10800,20040826,广东,佛山市,www.highdream.cn,hdmcw@highdream.net,495
300470.SZ,SZSE,赵其春,何方,陈虹,19669.21,19930929,四川,成都市,www.sns-china.com,chenhong@sns-china.com;wangqisns@163.com,1099
002774.SZ,SZSE,罗爱文,罗爱明,何志民,33929.09,19980916,广东,东莞市,www.ifelift.com,ifezq@ifelift.com,1522
300358.SZ,SZSE,唐岳,唐岳,周飞跃,52907.6173,20021108,湖南,长沙市,www.truking.cn,truking@truking.cn,3035
300865.SZ,SZSE,甘德宏,甘德宏,高勇,9568,20040510,四川,成都市,www.dhljq.com,dhljq@dhljq.com,672
002618.SZ,SZSE,刘萍,谢凡,谢凡,54792,20011120,广东,深圳市,www.danbang.com,szdbond@danbang.com,938
300403.SZ,SZSE,石华山,石华山,石胜美,60300,20021126,广东,江门市,www.idearhanyu.com,idearhanyu@oceanhanyu.com,1799
300735.SZ,SZSE,唐建兴,唐建兴,徐宇晟,77462.112,19950324,广东,惠州市,www.dbg.com.cn,ir@dbg.com.cn;gm-yyz@dbg.com.cn,8719
002842.SZ,SZSE,陈启丰,陈伟东,李盛意,27364.1646,19970417,广东,潮州市,www.xl-tungsten.com,Stock@xl-tungsten.com,940
002821.SZ,SZSE,HAO HONG,HAO HONG,徐向科,24251.6493,19981007,天津,天津市,www.asymchem.com.cn,securities@asymchem.com.cn,4552
002625.SZ,SZSE,刘若鹏,赵治亚,张洋洋,215458.7862,20010718,广东,深圳市,www.kc-t.cn,ir@kc-t.cn,896
300772.SZ,SZSE,高玲,高玲,王青,29396,20011130,浙江,杭州市,www.chinawindey.com,info@chinawindey.com,1309
300863.SZ,SZSE,林光耀,林光耀,蔡悦畅,5523,20040305,浙江,宁波市,www.nbkbe.com,stock@nbkbe.com,460
002662.SZ,SZSE,李璟瑜,李璟瑜,鲍丽娜,150000,20020703,北京,北京市,www.beijing-wkw.com,jingwei@beijing-wkw.com,7934
300657.SZ,SZSE,李强,李奎,宋钦,34173.7156,20030908,福建,厦门市,www.fpc98.com,hxdzstock@fpc98.com;songqin@fpc98.com,4785
002578.SZ,SZSE,詹晓华,黄长远,傅孙明,98809.3296,19970915,福建,泉州市,www.minfa.com,minfaly@126.com;minfu@163.com;2685151664@qq.com,1752
300480.SZ,SZSE,赵彤宇,赵彤宇,曹伟,24934.381,19940122,河南,郑州市,www.gltech.cn,info@gltech.cn;zhengquanbu@gltech.cn,466
300439.SZ,SZSE,邹炳德,邹继华,熊慧萍,34299.982,20030722,浙江,宁波市,www.nbmedicalsystem.com,huiping.xiong@nbmedicalsystem.com;mksw@nbmedicalsystem.com,2397
002699.SZ,SZSE,袁贤苗,袁贤苗,石丹锋,90957.2725,20020603,浙江,绍兴市,www.chinarising.com.cn,office@chinarising.com.cn,3529
300300.SZ,SZSE,曹阳,林庆华,叶兴波,67139.691,20021108,浙江,杭州市,www.hxcx.com.cn,hxcx@hxcx.com.cn;yexingbo@hakim.com.cn,399
002802.SZ,SZSE,马天元,马天元,李专元,10834.65,20010328,江苏,无锡市,www.wuxihonghui.com,wxhhxcl@wuxihonghui.com;wen.zhou@wuxihonghui.com;zhuanyuan.li@wuxihonghui.com,319
300586.SZ,SZSE,黄伟汕,张朝益,段文勇,45600,20000620,广东,汕头市,www.malion.cn,mlxc@malion.cn,670
300572.SZ,SZSE,贺宪宁,贺宪宁,李云彬,19364.112,20060806,广东,深圳市,www.anche.cn,ir@anche.cn;anche@anche.cn;liyb@anche.cn;zhangwen@anche.cn,1045
300530.SZ,SZSE,蔡志华,蔡志华,郑开颜,15841.35,20021212,广东,广州市,www.dazhitech.com,dazhitech@126.com,182
002846.SZ,SZSE,翁伟武,翁宝嘉,夏红明,19892.9676,20060111,广东,汕头市,www.enpackcorp.com\www.stpack.com,zhengquan@enpackcorp.com,1159
002911.SZ,SZSE,尹祥,黄一村,卢志刚,55600,19930226,广东,佛山市,www.fsgas.com,bodoffice@fsgas.com;liying@fsgas.com,1924
300162.SZ,SZSE,李漫铁,李漫铁,罗竝,34951.003,20040721,广东,深圳市,www.ledman.com,ledman@ledman.cn,1334
300217.SZ,SZSE,谭荣生,谭伟,孙汉武,127349.3706,20000202,江苏,镇江市,www.dongfang-heater.com,sunhw@dongfang-heater.com;lsd822@qq.com;dfzqb@dongfang-heater.com,3369
300287.SZ,SZSE,杨振华,杨振华,李婷,143527.3808,20021016,北京,北京市,www.philisense.com,phls@philisense.com,1425
003007.SZ,SZSE,袁隽,金建林,饶燕,8000,20081128,北京,北京市,www.zznode.com,pr@zznode.com,673
300335.SZ,SZSE,马革,马革,戴小鹏,36295.1015,19960716,广东,广州市,www.devotiongroup.com,gd@devotiongroup.com;xy@devotiongroup.com;dxp@devotiongroup.com,1116
300570.SZ,SZSE,张致民,张艺明,蔡波,22999.68,20001212,广东,深圳市,www.china-tscom.com,zqb@china-tscom.com,1692
300411.SZ,SZSE,王淼根,王淼根,管美丽,45635.0089,20051228,浙江,绍兴市,www.jindunfan.com,zqb@jindunfan.com,632
300800.SZ,SZSE,张广胜,聂波,侯亮,16000,19970529,湖南,长沙市,www.lihero.com,hl@lihero.com,893
002571.SZ,SZSE,施卫东,施卫东,俞乐,39195.07,20021016,安徽,滁州市,www.deliglass.com,yl@deliglass.com;deli@deliglass.com,2110
002777.SZ,SZSE,连春华,连春华,杨成文,31402.3876,20081124,四川,成都市,www.yinhai.com,public@yinhai.com;yangchengwen@yinhai.com;youxin@yinhai.com,3253
003018.SZ,SZSE,陈珊珊,陈珊珊,罗周彬,26000,20010120,广东,东莞市,www.jinfu-group.com,Jinfu@jinfu-group.com,552
300781.SZ,SZSE,王建朝,李明,王明子,8454.142,20020909,广东,广州市,www.gdinsight.com,zqsw@gdinsight.com,442
002916.SZ,SZSE,杨之诚,周进群,张丽君,48932.481,19840703,广东,深圳市,www.scc.com.cn,stock@scc.com.cn,11395
002725.SZ,SZSE,林仙明,林斌,陈圳均,25600,19980521,浙江,台州市,www.yueling.com.cn,yl@yueling.com.cn,1322
002627.SZ,SZSE,江永,谢普乐,胡军红,56780.6244,19980810,湖北,宜昌市,www.ycjyjt.com,hjh@ycjyjt.com;wfq_hust@126.com;jyjt@ycjyjt.com;wfq@ycjyjt.com,2932
002720.SZ,SZSE,李臣,李臣,王伟斌,23611.9428,19970131,甘肃,临夏回族自治州,www.gshlpy.com,wb1166@126.com,346
300343.SZ,SZSE,王宪东,,李洪国,117511.2162,20030129,山东,淄博市,www.lecron.cn,lczq@lecron.cn,1292
300796.SZ,SZSE,陈峰,钟锡君,李晓博,12115,20030331,浙江,绍兴市,www.bsmchem.com,dongban@bsmchem.com,436
002880.SZ,SZSE,张战,张战,张信,16200,19860407,广东,深圳市,www.szwg.com,zhengquanbu@szwg.com,682
300426.SZ,SZSE,许东良,古元峰,古元峰,41891.9,20061030,浙江,金华市,www.tangde.com.cn,guyuanfeng@tangde.com.cn;investor@tangde.com.cn;wangtingting@tangde.com.cn,177
300824.SZ,SZSE,GEORGE MOHAN ZHANG,GEORGE MOHAN ZHANG,牛文娇,21740,20030509,广东,深圳市,www.buydeem.com,buydeem@crastal.com,981
300525.SZ,SZSE,陈航,刘少华,林宏,27854.9529,20010905,福建,福州市,www.bosssoft.com.cn,bosssoft@bosssoft.com.cn,2932
300506.SZ,SZSE,程宗玉,徐建平,凌友娣,65504.5776,20010508,广东,深圳市,www.minkave.com,minkave@minkave.com,734
300450.SZ,SZSE,王燕清,王燕清,王燕清,88094.4091,20020430,江苏,无锡市,www.leadchina.cn,lead@leadchina.cn;longfei.miao@leadchina.cn,6759
300592.SZ,SZSE,周新华,周新华,王安祺,12238.11,20090223,湖南,长沙市,www.huakai.net,zhangxiaofan@huakai.net;ipo@huakai.net;wanganqi@huakai.net,355
300249.SZ,SZSE,张菀,张菀,李华楠,43747.0194,20020912,四川,成都市,www.ymk.com.cn,lihn@ymk.com.cn;zhangmin@ymk.com.cn;yimikang@ymk.com.cn,1249
300645.SZ,SZSE,陈坚,陈坚,周军辉,12671.1542,20000313,浙江,杭州市,www.hzsun.com,ir@hzsun.com,1230
300478.SZ,SZSE,李湘江,俞正标,蒋鹏,12667.3,20041126,浙江,杭州市,www.gxsl.com,hzgx@gxsl.com,426
300785.SZ,SZSE,隋国栋,隋国栋,柳伟亮,8058.4298,20111110,北京,北京市,www.smzdm.com,ir@smzdm.com,968
300838.SZ,SZSE,陈晓宇,陈晓宇,冯辉彬,13634,20030109,浙江,温州市,www.linuovalve.com,fhb@linuovalve.com;flsw@linuovalve.com,597
300780.SZ,SZSE,雷永志,雷永志,谢龙德,14667,20031010,四川,眉山市,www.cpt-world.com,zhengquanbu@cpt-world.com;xielongde@cpt-world.com;renhuajun@cpt-world.com,1614
002761.SZ,SZSE,沈德法,沈德法,王莲军,108134.0098,20061221,湖南,长沙市,www.dohia.com,dohiazq@dohia.com,20412
300808.SZ,SZSE,卓楚光,卓楚光,李侨,16000,20021118,广东,广州市,www.dpled.com,securities@dpled.com,858
002775.SZ,SZSE,李从文,高育慧,程玉姣,51276.03,19961205,广东,深圳市,www.wkyy.com,investor@wkyy.com,1424
002776.SZ,SZSE,陈伟雄,陈娜娜,江伟荣,53798.9106,20061129,广东,揭阳市,www.bobaolon.net,bobaolon@163.com,945
300332.SZ,SZSE,陈作涛,温雷筠,张洪涛,88020.0859,20070530,北京,北京市,www.trce.com.cn,ir@trce.com.cn,1677
300501.SZ,SZSE,林武辉,林武辉,林武辉,15652.98,20050118,上海,上海市,www.haishungroup.com,xiaohui@haishungroup.com;zhengquan@haishunpackaging.com,306
300553.SZ,SZSE,楼荣伟,楼荣伟,陈旭初,4800,20040602,浙江,杭州市,www.zjjizhi.com,investor@zjjizhi.com,235
300866.SZ,SZSE,阳萌,赵东平,张希,40642.7207,20111206,湖南,长沙市,www.anker-in.com,IR@anker.com,1540
002717.SZ,SZSE,尹洪卫,尹洪卫,张平,152876.2095,19980720,广东,东莞市,www.lingnan.cn,ln@lingnan.cn,2932
300262.SZ,SZSE,张春霖,王贤,张春霖,66976.6999,19990322,上海,上海市,www.safbon.com,safbon@safbon.com;zuohuali@safbon.com;liujin@safbon.com,769
300591.SZ,SZSE,林大耀,林大耀,施立斌,31903.9415,20020419,广东,东莞市,www.wanlima.com.cn,wlm_stock@wanlima.com.cn;qifei.mou@wanlima.com.cn;libin.shi@wanlima.com.cn,1569
300753.SZ,SZSE,王凝宇,张智慧,缪飞,10504,20011030,江苏,南通市,www.apon.com.cn,apon@apon.com.cn;apon_zq@apon.com.cn,661
002585.SZ,SZSE,吴培服,吴培服,吴迪,115627.8085,19971224,江苏,宿迁市,www.shuangxingcaisu.com,wudi@shuangxingcaisu.com;002585@shuangxingcaisu.com,1433
002741.SZ,SZSE,郑靭,郑靭,杨荣政,37425.7565,19800830,广东,汕头市,www.ghtech.com,stock@ghtech.com,947
300552.SZ,SZSE,翟军,翟军,辛博坤,19777.752,19941102,北京,北京市,www.wanji.net.cn,zqb@wanji.net.cn,1113
002920.SZ,SZSE,TAN CHOON LIM,高大鹏,章俊,55000,19860724,广东,惠州市,www.desaysv.com,Securities@desay-svautomotive.com,4506
300490.SZ,SZSE,黄文宝,佘朋鲋,宋辉,25617.1546,20090925,湖南,长沙市,www.cshnac.com,sh@cshnac.com;lzj@cshnac.com,1691
300724.SZ,SZSE,余仲,李时俊,汪愈康,32122,20070618,广东,深圳市,www.chinasc.com.cn,chinasc@chinasc.com.cn,2143
002548.SZ,SZSE,刘锋,杨华林,翟卫兵,56253.2684,19991106,广东,深圳市,www.kingsino.cn,jxntech@163.com;6708wbzhai@163.com,2093
300360.SZ,SZSE,杨光,杨光,戴晓华,50438.7126,20060406,浙江,杭州市,www.sunrisemeter.com,sunrise@sunrisemeter.com,1077
002676.SZ,SZSE,莫绮颜,莫绮颜,李笛鸣,72000,19920508,广东,佛山市,www.sunwill.com.cn,sw002676@vip.163.com,3686
002875.SZ,SZSE,曹璋,曹璋,蒋春,17037.5626,20010920,广东,深圳市,www.annil.com,dongmiban@annil.com,3690
300664.SZ,SZSE,王洪春,王鹏鹞,夏淑芬,71484.48,19970715,江苏,无锡市,www.penyao.com.cn,dsb@penyao.com.cn,1356
002564.SZ,SZSE,俞铮庆,俞铮庆,王煜,86937.5282,20010331,江苏,苏州市,www.thvow.com,zhengquanbu@thvow.com;minyuqi@thvow.com,2838
300565.SZ,SZSE,陈登志,陈登志,杨亚坤,20800,20010828,广东,深圳市,www.szkexin.com.cn,ir@szkexin.com.cn;szkexin@szkexin.com.cn,802
002789.SZ,SZSE,刘海云,刘海云,高仲华,13804,19940103,广东,深圳市,www.jyzs.com.cn,investjy@jyzs.com.cn,411
300496.SZ,SZSE,赵鸿飞,赵鸿飞,王焕欣,42316.7207,20080307,北京,北京市,www.thundersoft.com,zq@thundersoft.com,4909
002652.SZ,SZSE,王功虎,王功虎,赵丹,51206.4,20021127,江苏,苏州市,www.yzjnm.com,jojo_yth@163.com;yzpipiguo@qq.com;zhaodan1112@163.com,829
002840.SZ,SZSE,朱俭军,朱俭军,廖文锋,44673.608,20010808,浙江,金华市,www.huatongmeat.com,lysn600@163.com;zjwyh2017@126.com,2256
002853.SZ,SZSE,马礼斌,马礼斌,管国华,15534.15,20050614,广东,中山市,www.pianuo.net,webmaster@pianor.com;DMB@pianor.com,2611
300821.SZ,SZSE,郑建青,郑建青,张秀磊,120000,20061228,山东,淄博市,www.dyyjg.com,ir@dyyjg.com,871
300895.SZ,SZSE,吴立,高鸿波,刘毅,9697.015,20050921,北京,北京市,www.topnewinfo.cn,share-info@topnewinfo.cn,200
002597.SZ,SZSE,杨乐,夏家信,刘洋,56082.9221,20061225,安徽,滁州市,www.jinheshiye.com,ajhchem@ajhchem.com;liuyang@ajhchem.com;wangwuqiang@ajhchem.com,3517
300188.SZ,SZSE,滕达,申强,蔡志评,80637.8173,19990922,福建,厦门市,www.300188.cn,tzzgx@300188.cn,3318
300453.SZ,SZSE,彭义兴,毛志平,刘明,26270.5,19970307,江西,南昌市,www.sanxin-med.com,sanxin-med@vip.163.com;huyue0791@163.com;sanxinkeji1997@163.com,1733
002837.SZ,SZSE,齐勇,齐勇,欧贤华,32223.616,20050815,广东,深圳市,www.envicool.com,ir@envicool.com,1981
002895.SZ,SZSE,吴海斌,吴海斌,李建,48762.8,20021125,贵州,黔南布依族苗族自治州,www.chanphos.com,chgf@chanhen.com;Lij@chanhen.com;yangss@chanhen.com,1289
300516.SZ,SZSE,王振华,李海波,陆磊,18000,20010427,湖北,武汉市,www.hbjir.com,market@hbjir.com;343484330@qq.com,296
300495.SZ,SZSE,王迎燕,王迎燕,赵湘,67427.9488,20011228,江苏,无锡市,www.misho.com.cn,ir@misho.com.cn,841
300166.SZ,SZSE,管连平,管连平,刘彦斐,105619.0495,19970728,北京,北京市,www.bonc.com.cn,investor@bonc.com.cn,7342
300512.SZ,SZSE,史中伟,史正,史中伟,27000,19990208,浙江,杭州市,www.zhongyagroup.com,zydb@zhongyagroup.com,1349
300581.SZ,SZSE,WU JIAN(吴坚),吴星宇,张军妮,17176,20000224,陕西,西安市,,XACXHK@163.com,389
002682.SZ,SZSE,王跃荣,蓝能旺,刘材文,56236.8594,20030829,福建,龙岩市,www.lzgf.cn,lzyszqb@163.com,5498
300600.SZ,SZSE,龚瑞良,龚瑞良,王东,29705.22,19930209,江苏,苏州市,www.cn-ruite.com,zqb@cs-ruite.com,540
300252.SZ,SZSE,黄昌华,余昕,伍婧娉,57747.8834,20020402,广东,深圳市,www.kingsignal.com,ir@kingsignal.com,2969
300756.SZ,SZSE,邓志毅,刘喜旺,曾庆远,10196.62,20071120,广东,中山市,www.jinmabrand.com,ir@jinmarides.com,998
300667.SZ,SZSE,代啸宁,代啸宁,胡丹,19057.8819,20050113,北京,北京市,www.beetech.cn,tzzgx@beetech.cn,596
002537.SZ,SZSE,刘国平,刘国平,亓秀美,123783.5239,20041203,山东,青岛市,www.haili.com.cn,qixiumei@haili.com.cn;wangyulin@haili.com.cn;hlmo@haili.com.cn,3802
002522.SZ,SZSE,陈健,陈健,许丽秀,90577.9387,20011023,浙江,嘉兴市,www.zjzhongda.com,sec@zjzhongda.com,930
003015.SZ,SZSE,陈超,陈超,徐一佳,28106.6667,20100112,江苏,苏州市,www.rnafilms.cn,info@rnafilms.cn,428
002752.SZ,SZSE,林永贤,林永保,刘嘉屹,83318.0519,19921204,福建,福州市,www.shengxingholdings.com,sxzq@shengxingholdings.com,2759
300194.SZ,SZSE,汪天祥,汪天祥,汤沁,118971.2382,20040225,重庆,重庆市,www.fapharm.com,tangqin@fapharm.com;fapharm@fapharm.com;taoyadong@fapharm.com,2986
002672.SZ,SZSE,谭侃,谭侃,王恬,87926.7102,19990916,广东,深圳市,www.dongjiang.com.cn,ir@dongjiang.com.cn,4807
002901.SZ,SZSE,林志雄,罗炯,华贤楠,40223.58,20040812,福建,厦门市,www.double-medical.com,ir@double-medical.com,2272
300529.SZ,SZSE,董凡,董凡,张明渊,79910.9142,19891219,广东,珠海市,www.jafron.com,IR@jafron.com,1895
300275.SZ,SZSE,马焰,周和华,冉华周,16922.98,20030521,重庆,重庆市,www.cqmas.com,cqmas@vip.163.com;mas@mas300275.com;cqlj9418@163.com;zqb@mas300275.com,387
300603.SZ,SZSE,王刚,周路,宋历丽,42153.9961,19960108,新疆,乌鲁木齐市,www.leon.top,sd@leon.top;songlili@leon.top;yuhj@hzwochi.com,866
002714.SZ,SZSE,秦英林,秦英林,秦军,374783.4147,20000713,河南,南阳市,www.muyuanfoods.com,myzqb@muyuanfoods.com,50319
002604.SZ,SZSE,程少博,程少博,杨少德,59956.1402,20010612,山东,德州市,www.longlive.cn,llgf@longlive.cn,810
002656.SZ,SZSE,林毅超,林毅超,翁文芳,71251.9844,20020718,广东,广州市,www.modernavenuegroup.com,investor@modernavenue.com,1106
002582.SZ,SZSE,石聚彬,石聚彬,豆妍妍,51568.416,19970924,河南,郑州市,www.haoxiangni.cn,yanghainan@haoxiangni.cn;haoxiangni@hxnvip.com;haoxiangni2582@126.com,3025
300815.SZ,SZSE,周平,周平,王东焱,13840,20100413,安徽,安庆市,www.eit-sz.com,dmb@eit-sz.com,60512
002696.SZ,SZSE,王建辉,刘康,扈鑫,34938.691,20000419,广西,南宁市,www.baiyang.com,zdp@baiyang.com;baiyang@baiyang.com;byzqb@baiyang.com;hx@baiyang.com,3284
300266.SZ,SZSE,李建雄,颜学升,刘慧,156443.1057,19920715,浙江,杭州市,www.xingyuan.com,stock@xingyuan.com,1485
300242.SZ,SZSE,钟亮,钟亮,朱宏磊,63455.5224,20020522,广东,东莞市,www.kaisacloud.com,jykj@kaisacloud.com,596
300311.SZ,SZSE,景晓军,沈智杰,胡炳明,67363.015,20000531,广东,深圳市,www.1218.com.cn,rzxshenzhen@1218.com.cn;lixiaowei@1218.com.cn,1623
002701.SZ,SZSE,周云杰,沈陶,高树军,235262.8324,19970514,北京,北京市,www.orgtech.cn,zqb@orgpackaging.com,4184
300374.SZ,SZSE,孙宝良,孙宝良,谭黎明,24591.2337,20060831,北京,北京市,www.htcxms.com,hengtongsaimu@sohu.com;zhangxiaonan163@126.com,589
300428.SZ,SZSE,臧立国,王文红,李志国,57836.9253,19980728,河北,保定市,www.stnm.com.cn,Lizhiguo@stnm.com.cn;fengyuqi@stnm.com.cn;info@stnm.com.cn,7237
300849.SZ,SZSE,阮荣涛,阮棋江,段刘滨,10000,19980611,浙江,绍兴市,www.zj-jinsheng.com,zhengquanbu@zj-jinsheng.com,898
002865.SZ,SZSE,陆小红,陆小红,郑彤,12043.7663,20030403,海南,海口市,www.drinda.com.cn,zhengquan@drinda.com.cn,1675
300380.SZ,SZSE,高勇,高勇,王和忠,13744,20010925,上海,上海市,www.amarsoft.com,ir@amarsoft.com,2725
002995.SZ,SZSE,信意安,信意安,李旭,6467,20051230,北京,北京市,www.372163.com,investors@372163.com,1296
300562.SZ,SZSE,潘伟潮,麦炯章,徐浪,19032.1292,20020718,广东,中山市,www.lifesense.com,ls@lifesense.com,2244
300677.SZ,SZSE,刘方毅,陈琼,李斌,33347.2889,20090720,山东,淄博市,www.intcomedical.com.cn,ir@intcomedical.com,3671
002812.SZ,SZSE,PAUL XIAOMING LEE,李晓华,熊炜,87723.764,20060405,云南,玉溪市,www.cxxcl.cn,groupheadquarter@cxxcl.cn,3920
300299.SZ,SZSE,缪品章,陈苹,林建平,69122.9485,20010302,福建,福州市,www.forcom.com.cn,fuchungroup@fuchun.com,897
002851.SZ,SZSE,童永胜,童永胜,王涛,50190.7534,20030729,广东,深圳市,www.megmeet.com,irmeg@megmeet.com;zhangyue@megmeet.com,3076
300752.SZ,SZSE,吕小霞,吴新理,刘俊丽,11975.222,20070816,广东,深圳市,www.blbgy.com,longli@blbgy.com,3559
300791.SZ,SZSE,林培青,林培青,郑丽群,12000,19930816,广东,汕头市,cn.siriopharm.com,xljk@siriopharma.com;sirio1@sirio.cn,1893
300840.SZ,SZSE,张代理,张蕴蓝,刘承铭,24000,20071228,山东,青岛市,www.kutesmart.com,info@kutesmart.com,2132
300579.SZ,SZSE,詹榜华,林雪焰,齐秀彬,18000,20010228,北京,北京市,www.bjca.cn,dongban@bjca.org.cn,1191
002870.SZ,SZSE,赵玉昆,王咸车,龙伟胜,11067,19990622,广东,中山市,www.senssun.com,investor@camry.com.cn,2143
300654.SZ,SZSE,任志鸿,于宝增,张立杰,18203.25,20040427,山东,淄博市,www.sjthedu.com,sjthzqb@zhnet.com.cn,597
002700.SZ,SZSE,张云峰,冷新卫,徐培蓓,42242.688,20060221,新疆,阿克苏地区,www.hytrq.com,hy002700@163.com;akszxc@163.com;348157644@qq.com;xupeibei@263.net,549
002864.SZ,SZSE,谢晓林,谢晓林,吴杰,8667,19970922,陕西,商洛市,www.pljt.com,1970wujie@163.com,721
003816.SZ,SZSE,杨长利,高立刚,尹恩刚,5049861.11,20140325,广东,深圳市,www.cgnp.com.cn,IR@cgnpc.com.cn,18127
300573.SZ,SZSE,刘继东,刘继东,张少尧,8236.54,19770324,辽宁,沈阳市,www.sinqi.com,stock@sinqi.com,987
002779.SZ,SZSE,吴明根,吴明根,方路遥,13200,19971210,浙江,金华市,www.topsunpower.cc,zjkj@topsunpower.cc,702
300575.SZ,SZSE,吴耀军,吴耀军,丁阳,13804.95,20030807,江苏,南京市,www.flagchem.com,info@flagchem.com,1379
002978.SZ,SZSE,罗阳勇,罗阳勇,周立,40100,19940405,四川,攀枝花市,www.scantt.com,myantt@163.com;zhoulisc@163.com,1023
002726.SZ,SZSE,余宇,,徐巍,99828.898,20030709,山东,烟台市,www.longdameat.com,ldrszqb@163.com,5210
003000.SZ,SZSE,周劲松,周劲松,丰文姬,40001,20100812,湖南,岳阳市,www.huawenshipin.com,ir@huawen-food.com,1580
300746.SZ,SZSE,岑政平,杨小军,李娴,22573.8328,19980616,浙江,杭州市,www.cnhanjia.com,hjzq@cnhanjia.com;hj-lx@cnhanjia.com,2199
002550.SZ,SZSE,王耀方,王轲,蒋文群,127987.5,20030430,江苏,常州市,www.qhsh.com.cn,stock@qhsh.com.cn,1371
002608.SZ,SZSE,浦宝英,李宪强,顾中林,377807.9704,20030616,江苏,南京市,www.jsgx.net/jsgxgf/index.aspx,info@saintymarine.com.cn;info2@jsgxgf.com,4692
300337.SZ,SZSE,沈健生,沈健生,彭家兵,82192,19980825,江苏,无锡市,www.cn-yinbang.com,stock@cn-yinbang.com,1032
300576.SZ,SZSE,林海望,黄勇,蔡启上,15600,19960625,广东,深圳市,www.szrd.com,samcai@szrd.com;luocy@szrd.com,382
300383.SZ,SZSE,耿殿根,杨宇航,高宏,154313.9921,19990127,北京,北京市,www.sinnet.com.cn,i_r@sinnet.com.cn,1124
300481.SZ,SZSE,吴悲鸿,吴悲鸿,陈淑敏,25705.95,20021227,河南,濮阳市,www.huichengchem.com,chenshumin@huichengchem.com;weihh@huichengchem.com.cn;weihonghu@huichengchem.com,383
300783.SZ,SZSE,章燎源,章燎源,潘道伟,40100,20120216,安徽,芜湖市,www.3songshu.com,ir@3songshu.com;h_slao@3songshu.com;c_slyi@3songshu.com,4096
300749.SZ,SZSE,林新达,林新达,徐冬梅,20516.94,20021204,广东,中山市,www.dinggu.net,TR@china-tg.com,1938
300852.SZ,SZSE,刘天明,刘天明,黄倩怡,5662.82,20090828,广东,肇庆市,www.fujipcb.cn,stock@fujipcb.cn,881
300419.SZ,SZSE,李继宏,李继宏,宁玉卓,36775.377,20051228,北京,北京市,www.interact.net.cn,haofeng@interact.net.cn,338
300359.SZ,SZSE,陈炽昌,刘玉明,赵彪,63410.3422,20050609,广东,中山市,www.qtone.cn,qtjy@qtone.cn,1585
300770.SZ,SZSE,杨德建,杨德建,粟巍,23105.8146,20100712,广东,广州市,www.snm.gd.cn,newmedia_db1@gdsnm.net,347
002685.SZ,SZSE,翁耀根,翁杰,程锦,100769.0641,20040109,江苏,无锡市,www.hdhm.com,securities@hdhm.com,1056
300588.SZ,SZSE,何开文,岳亚梅,杨程,16560.4,19990729,新疆,乌鲁木齐市,www.sit.com.cn,dongmiban@sit.com.cn;huaq@sit.com.cn,386
