name,shortname,province,city,address,phone,office,website,chairman,manager,reg_capital,setup_date,end_date,employees,main_business,org_code,credit_code
重庆银行股份有限公司,重庆银行,重庆,重庆市,重庆市渝中区邹容路153号,86-23-63792129,重庆市江北区城西大街永平门街6号,www.cqcbank.com,林军,冉海陵,312705.4805,19960902,,4066.0,"主要业务分为以下四大类:1,资产业务主要包括流动资金贷款,固定资产贷款,票据贴现,园区土地按揭贷款,园区厂房按揭贷款,中小型企业“易捷贷”信贷业务,商会联保贷款,有追索权国内保理业务,个人住房按揭贷款,个人二手房按揭贷款,个人直客式住房按揭贷款,个人房屋转(加)按揭贷款,个人商业用房按揭贷款,个人汽车消费贷款,长江卡循环贷款,个人综合消费贷款,个人创业贷款,个体工商户贷款等业务.2,负债业务主要包括公司存款,个人储蓄存款,教育储蓄,个人通知存款等业务.3,中间业务主要包括本行通过为客户办理支付结算和其他委托事项,从中收取手续费的各项业务.4,表外业务主要指本行所从事的不纳入表内核算的或有业务,主要包括银行承兑汇票承兑业务,保函和信用证等业务.",202869177,91500000202869177Y
中国光大银行股份有限公司,中国光大银行,北京,北京市,北京市西城区太平桥大街25号中国光大中心,"86-10-63636363,86-10-63636388",北京市西城区太平桥大街25号中国光大中心,www.cebbank.com,李晓鹏,,5248926.4628,19920618,,43089.0,"主营业务为商业银行业务.主要产品为公司贷款产品,票据贴现,公司存款产品,中间业务产品与服务,借记卡,信用卡,个人存款等.",100011743,91110000100011743X
中国国际金融股份有限公司,中金公司,北京,北京市,北京市朝阳区建国门外大街1号国贸大厦2座27层及28层,86-10-65051166,"北京市建国门外大街1号国贸大厦2座6层,26层,27层及28层",www.cicc.com,,毕明建,419266.7868,19950731,,6914.0,"主要业务包括投资银行业务,销售交易业务,自营投资业务,财富管理业务,资产管理业务,直接投资业务,研究平台,国际业务等.",625909986,91110000625909986U
中国人民保险集团股份有限公司,中国人民保险集团,北京,北京市,北京市西城区西长安街88号1至13层,86-10-69009192,北京市西城区西长安街88号中国人保大厦,www.picc.com,缪建民,,4242399.0583,19960822,,188229.0,"主营业务:本集团拥有人保财险,人保寿险,人保健康,人保再保险,人保香港及人保养老(筹),经营保险业务.其中,人保财险在中国境内主要经营财产险业务,人保寿险和人保健康经营寿险和健康险业务,人保再保险经营专业再保险业务,人保香港在中国香港经营财产险业务,人保养老(筹)开展企业年金,职业年金等业务.同时,本集团拥有人保资产,人保投控及人保资本,经营资产管理业务.",100023736,911000001000237368
招商证券股份有限公司,招商证券,广东,深圳市,广东省深圳市福田区益田路江苏大厦A座38至45层,"86-755-82943666,86-755-82960432",广东省深圳市福田区益田路江苏大厦A座38至45层,www.newone.com.cn,霍达,霍达,669940.9329,19930801,,9908.0,"证券经纪业务,投资银行业务,资产管理业务,基金管理业务,证券自营业务,境外证券投资管理业务,直接投资业务等",192238549,91440300192238549B
华宸信托有限责任公司,华宸信托,内蒙古,廖启勇呼和浩特市,内蒙古自治区呼和浩特市赛罕区如意西街23号,"86-471-4193902,86-471-4193900,86-471-6944557",内蒙古自治区呼和浩特市赛罕区如意西街23号日信华宸大厦5层,www.hctrust.cn,甄学军,甄学军,57200.0,20030320,,80.0,,114111403,91150100114111403U
中江国际信托股份有限公司,中江信托,江西,南昌市,江西省南昌市西湖区北京西路88号江信国际金融大厦,"86-791-86304498,400-116-0966,86-791-86304686",江西省南昌市西湖区北京西路88号江信国际金融大厦,www.jxi.cn,裘强,钟镰斧,300505.1748,20030414,,265.0,本公司所经营业务主要分为固有业务和信托业务两大块,748517376,91360000748517376U
金新信托投资股份有限公司,金新信托,新疆,乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市民主路40号附1号,"86-991-2845764,86-991-2843434",新疆维吾尔自治区乌鲁木齐市民主路40号附1号,,何贵品,王宏,73859.2,19930620,20071226,109.0,,228593201,
中国金谷国际信托有限责任公司,金谷信托,北京,北京市,北京市西城区金融大街33号通泰大厦C座10层,86-10-88086819,北京市西城区金融大街33号通泰大厦C座10层,www.jingutrust.com,彭新,周思良,220000.0,19930421,,128.0,"信托业务:资金信托业务(集合资金信托产品,单一资金信托产品),财产信托业务.固有业务:贷款业务,金融股权投资业务,金融产品投资业务,私人股权投资业务(PE),其他业务.非信托中间业务:经营企业资产的重组,购并及项目融资,公司理财,财务顾问等业务;受托经营国务院有关部门批准的证券承销业务;办理居间,咨询,资信调查等业务;代保管及保管箱业务;法律法规规定或中国银行业监督管理委员会批准的其他业务.",100013642,91110000100013642K
国联证券股份有限公司,国联证券,江苏,无锡市,江苏省无锡市金融一街8号,86-510-82833209,江苏省无锡市金融一街8号,www.glsc.com.cn,姚志勇,彭焰宝,190240.0,19990108,,1441.0,"经纪业务,证券投资业务,投资银行业务,资产管理业务,信用交易业务,其他业务",135914870,91320200135914870B
东吴证券股份有限公司,东吴证券,江苏,苏州市,江苏省苏州市工业园区星阳街5号,86-512-62601555,江苏省苏州市工业园区星阳街5号,www.dwzq.com.cn,范力,范力,300000.0,19930410,,2864.0,"主营业务证券经纪,投资银行,证券自营,资产管理,基金管理,直接投资等.",137720519,91320000137720519P
西藏信托有限公司,西藏信托,西藏,拉萨市,西藏拉萨市经济开发区博达路1号阳光新城别墅区A7栋,"86-10-85353500,86-891-6869866",北京市朝阳区金桐西路10号远洋光华国际中心C座1708A,www.ttco.cn,周贵庆,查松,100000.0,19911005,,85.0,"公司依法经营资金信托,动产信托,不动产信托等信托业务,以信托贷款,信托投资等方式将客户的委托资金用于工商业,房地产业,金融机构,证券市场等领域.",219661815,915400002196618159
东海证券股份有限公司,东海证券,江苏,常州市,江苏省常州市延陵西路23号投资广场18层,86-519-81595100,江苏省常州市延陵西路23号投资广场18层,www.longone.com.cn,赵俊,赵俊,167000.0,19930116,,2116.0,"证券经纪;证券投资咨询;与证券交易,证券投资活动有关的财务顾问;证券承销与保荐;证券自营;证券资产管理;证券投资基金代销;为期货公司提供中间介绍业务;融资融券业务;代销金融产品业务.",137180719,91320400137180719N
湘财证券股份有限公司,湘财证券,湖南,长沙市,湖南省长沙市长沙湘府中路198号新南城商务中心A栋11楼,86-731-84430252,湖南省长沙市长沙湘府中路198号新南城商务中心A栋11楼,www.xcsc.com,孙永祥,徐燕,368312.9755,19960802,,1515.0,"证券经纪;证券投资咨询;与证券交易,证券投资活动有关的财务顾问;证券承销与保荐;证券自营;证券资产管理;证券投资基金代销;融资融券;转融资;金融产品代销;债券质押式报价回购;股票质押式回购等.",183800843,91430000183800843Q
中泰信托有限责任公司,中泰信托,上海,上海市,"上海市中华路1600号黄浦中心大厦17,18楼",86-21-63871888*2920,"上海市中华路1600号黄浦中心大厦17,18楼",www.zhongtaitrust.com,吴庆斌,周雄,51660.0,20020308,,174.0,,73746116X,9131010173746116X6
国泰君安证券股份有限公司,国泰君安,上海,上海市,上海市浦东新区自由贸易试验区商城路618号,86-21-38676798,上海市静安区南京西路768号,www.gtja.com,杨德红,王松,871394.0528,19990818,,15257.0,"主要业务是机构金融,个人金融,投资管理及国际业务.",63159284X,9131000063159284XQ
武汉中经凯迪股权投资基金管理有限公司,中经凯迪,湖北,武汉市,湖北省武汉市江夏区庙山开发区江夏大道特一号,,湖北省武汉市江夏区庙山开发区江夏大道特一号,,陈义生,,1000.0,20121108,,7.0,,055724663,914201000557246635
新疆鼎信智赢股权投资管理有限公司,鼎信智赢,新疆,石河子市,新疆维吾尔自治区直辖县级行政区划石河子市,,北京市西城区金融大街35号国际企业大厦B座9层,www.dgwfund.com,王健飞,,200.0,20120703,,30.0,,599158102,91659001599158102G
浙江普天投资管理有限公司,普天投资,浙江,杭州市,浙江省杭州市萧山区临浦镇东麓池社区达弄12号8室,,辽宁省大连市沙河口区会展路129号3204室,www.portin.com,吴转普,,1000.0,20130819,,12.0,,077349606,91330109077349606H
浙江赛智伯乐股权投资管理有限公司,浙江赛伯乐,浙江,杭州市,浙江省杭州市滨江区江南大道3850号创新大厦21楼2146室,,浙江省杭州市滨江区江南大道3850号创新大厦21楼2146室,,陈斌,,2000.0,20110809,,5.0,,580376441,91330108580376441D
浙江中新力合科技金融服务有限责任公司,浙江中新力合,浙江,杭州市,浙江省杭州市教工路18号世贸丽晶城欧美中心1号楼CD区3楼,,浙江省杭州市教工路18号世贸丽晶城欧美中心1号楼CD区3楼,,杨胜,,30000.0,20110927,,107.0,,,
中合供销(上海)股权投资基金管理有限公司,中合供销,上海,上海市,上海市虹口区欧阳路218弄1号楼306室,,北京市朝阳区安立路30号B座207室,www.coopfunds.cn,刘勇,,5000.0,20111102,,15.0,,585238507,91310000585238507C
中农宝来(北京)股权投资基金管理有限公司,中农宝来,北京,北京市,北京市顺义区大秦路9号院1幢等5幢,,北京市朝阳区建国门外大街甲12号新华保险大厦15层1576室,www.sinopolarisfund.com,叶美丽,,3000.0,20120620,,23.0,,597669400,
国开开元股权投资基金管理有限公司,国开开元,江苏,苏州市,江苏省苏州市工业园区凤里街345号沙湖创投中心1座3D01,,北京市西城区金融大街7号英蓝国际金融中心F928单元,,魏维,邓爽,10000.0,20100903,,28.0,,561785055,913205945617850553
上海弘弈投资有限公司,弘弈投资,上海,上海市,上海市浦东新区崂山路526号18层D1室,,上海市浦东新区崂山路526号18层D5室,,孙瑜,,5000.0,20100428,,7.0,,554293167,91310000554293167R
杭州城创投资管理有限公司,城创投资,浙江,杭州市,浙江省杭州市滨江区长河街道江南大道161号,,浙江省杭州市上城区中河中路275号,,万明勇,,3000.0,20120309,,12.0,,589887336,91330108589887336R
普度投资控股有限公司,普度投资,北京,北京市,北京市顺义区天竺空港工业区A区天柱西路8号,,北京市顺义区天竺空港工业区A区天柱西路8号,,王英明,,5000.0,20040609,,,,,
宁波保税区智望博润创业投资管理合伙企业(普通合伙),智望博润投资,浙江,宁波市,浙江省宁波市保税区兴业三路6号309B室,,北京市朝阳区慈云寺北里207号楼5层1单元601室,,,,,20130131,,5.0,,062928250,91330201062928250N
重庆百城股权投资基金管理有限公司,百城投资,重庆,重庆市,重庆市渝中区黔江区城西街道彩虹路409号,,重庆市渝中区黔江区城西街道彩虹路409号,,谢燕波,,2000.0,20131220,,15.0,,086336778,91500114086336778B
重庆道同股权投资基金管理有限公司,道同投资,重庆,重庆市,重庆市渝北区北部新区高新园星光大道80号D2-4-1,,重庆市渝北区北部新区高新园星光大道80号,,吴远洪,,10000.0,20140425,,22.0,,30480223X,9150000030480223XB
陕西君研投资管理有限公司,君研投资,陕西,西安市,陕西省西安市高新区,,"陕西省西安市高新区丈八一路汇鑫IBC,D座2206",,姚建军,,100.0,20150104,,10.0,,,91610131321986122W
深圳市富德凯嘉资产管理有限公司,富德凯嘉资产,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室,,广东省深圳市福田区梅林街道梅华路深华科技工业园1号厂房5层西5F2,,刘晓蝶,,1000.0,20141111,,8.0,,319552552,
青岛鲁创投资管理有限公司,鲁创投资,山东,青岛市,山东省青岛市崂山区秦岭路18号2号楼410户,,山东省青岛市市南区香港中路26号远雄国际广场1403,www.luchuang-capital.com,于冰,,1100.0,20110705,,9.0,,575789217,91370212575789217L
厦门卿云投资管理有限公司,卿云投资,福建,厦门市,福建省厦门市思明区振兴新村30号306室,,北京市海淀区香山路81号201栋,www.qingyunfund.com,杨振宁,,1000.0,20110314,,2.0,,568423276,91350203568423276D
北京万联商通投资管理有限公司,万联商通投资,北京,北京市,北京市西城区月坛北街甲1号甲1-4,,北京市西城区西安门大街117号,,李枫,,2000.0,20130718,,8.0,,074168762,
深圳枢纽资产管理有限公司,枢纽资产,广东,深圳市,广东省深圳市前海深港合作区前湾一路1号A栋201室,,广东省深圳市前海深港合作区前湾一路1号A栋201室,,沈波,,1000.0,20150615,,12.0,,342745598,91440300342745598Q
上海深梧资产管理有限公司,深梧资产,上海,上海市,上海市浦东新区中国(上海)自由贸易试验区马吉路2号1101室,,上海市浦东新区浦明路898号海航大厦6楼A区,,范体民,,1000.0,20150121,,13.0,,324484881,91310000324484881Q
山东寿光农村商业银行股份有限公司,山东寿光农商行,山东,寿光市,山东省潍坊市寿光市银海路19号,86-536-5224879,山东省潍坊市寿光市银海路19号,,颜廷军,,153974.6049,20090309,,709.0,,165696878,91370700165696878D
上海冠俊资产管理有限公司,冠俊资产,上海,上海市,上海市崇明县城桥镇东河沿68号6号楼532室(上海城桥经济开发区),86-21-51197237,上海市崇明县城桥镇东河沿68号6号楼532室(上海城桥经济开发区),www.guanjun01.com,徐云珍,,1000.0,20101119,,,,564820944,91310230564820944A
深圳市朗盛资产管理有限公司,朗盛资产,广东,深圳市,广东省深圳市福田区华强北路深纺大厦C座6楼西D01,,广东省深圳市福田区华强北路深纺大厦C座6楼西D01,,林娥,,10000.0,20130301,,12.0,,062715685,91440300062715685Y
